OMICS_ICL103_NS1_7hr_Protein_1_068,OMICS_ICL103_NS1_7hr_Protein_3_030,OMICS_ICL103_NS1_7hr_Protein_3_030.1,OMICS_ICL103_NS1_7hr_Protein_4_010,OMICS_ICL103_NS1_7hr_Protein_5_039,OMICS_ICL103_VN1203_7hr_Protein_1_055,OMICS_ICL103_VN1203_7hr_Protein_2_060,OMICS_ICL103_VN1203_7hr_Protein_4_004,OMICS_ICL103_VN1203_7hr_Protein_4_004.1,OMICS_ICL103_VN1203_7hr_Protein_5_075
ATP12A,24.80147041133341,24.048729493668116,24.977321517892257,24.85981001128602,24.666406133385422,24.583253920793723,24.91911156491026,23.909300604603505,24.81026804530493,24.38695514848699
ATP13A3,24.264482702650536,23.805652974822838,24.37647025104097,23.46127514752781,23.929404042967036,23.420226892258885,24.102842991718223,23.21977301263459,23.486169840303614,23.94816997040209
ATP1A1,21.0943892429104,21.968031709161682,21.40865834644182,21.371988191867896,21.169599595702756,21.21418621356394,21.846703274729123,21.420681008503372,21.516122914887713,21.340645379858177
ATP1A2,24.17570599916117,24.10009192506029,24.711063357193517,24.265801274190764,24.344436018187974,24.030778562536426,24.169423107887248,24.336635999319313,24.26208441045579,24.38695514848699
ATP1A3,24.34412019511394,24.124066641856118,24.6501493708152,24.307489403466853,24.243140248406178,24.062374868579838,24.452453222948726,24.492080399494593,24.280733375931547,24.549743972702466
ATP1A4,24.178426146071438,23.87209393648495,24.519287417599198,24.24539608245121,24.442195865716275,24.231585166696313,24.563587107348933,23.909300604603505,24.423540698208527,24.38695514848699
ATP1B1,22.68415323769386,23.0123300391343,22.455542632506194,22.50986603421501,22.83436818586306,23.269846718781782,22.896814504406173,22.857674067947883,22.343373560470887,22.442098373674327
ATP2A1,20.28024693287399,20.604948453836656,20.953731897824973,21.316115377789504,21.137277070516728,20.792190738658377,20.998683923249434,20.980036181070833,20.574973423753065,21.45954140218762
ATP2A2,23.383129112525495,23.49628831208319,23.45669173030352,23.688082531125332,23.508071522861208,23.20702597961659,23.633236143978493,23.442219124143307,23.493526178293642,23.613884657754657
ATP2A3,24.310341786126088,23.638418084360744,24.20862068510605,24.11038279490414,24.045537994993115,23.892995796666064,24.07258856582913,23.443478403813348,23.582827996747938,24.23847785397078
ATAD3A,18.655250971086204,19.616919846091996,19.792348619163164,18.69741909767029,18.69697880814155,19.194031852453705,19.243934720637665,19.73239839254378,17.770523899647536,18.244343880766614
ATAD3C,19.317065324487317,20.140380122406395,19.4248943437937,19.602499079953276,19.370773230413324,21.399310909350888,18.315870493560077,19.67948844937434,20.221609382235133,20.375789234896498
ATL3,19.484730528972268,19.639183499806467,19.23839994398667,19.830031555926688,19.19590584681009,20.18480137972179,19.63731826586372,19.947190218302687,19.746735281004657,19.908638494930603
ATOX1,23.010918072807332,24.061605289996518,24.07461146934964,24.57341414181877,24.373226791732357,24.677443481114608,23.814297487628473,24.523703491714826,24.399159626688245,24.30975905722592
ATP4A,21.833806683897834,21.200488097280086,21.55464762702849,20.471548528362852,21.178305467318744,20.485309089542042,20.117839247093723,20.984291389979177,20.89466824244603,22.02158846388931
ATP5F1E,24.80147041133341,24.33941500952699,24.977321517892257,24.85981001128602,24.666406133385422,24.204454618421714,24.91911156491026,24.017907487090987,24.81026804530493,24.3280713680697
ATP5PD,22.119223426909087,22.130645430951596,22.09985440480861,21.91901441221252,21.896462528206357,21.86078532203032,21.785707700010366,22.327023977785164,21.889972166140552,22.642269019590174
ATP5MG,22.287801774874062,21.437304565495914,22.278022597162646,22.654201237046443,22.37412995000373,21.82858773317387,22.264981809174262,21.62834755661862,22.727871810695348,21.98034625344198
ATP5F1A,24.50384962871078,24.72048910447856,24.72020468172706,24.848743332182046,24.91654199613644,24.732867635822192,24.473428635130894,24.8856714405636,24.742412678816788,24.930793143203488
ATP5F1B,21.892428783909985,22.93318294780432,20.887268623240697,22.79211340009263,21.02676539736288,24.539562162416328,21.92082582924813,23.29930767103253,22.634524802959668,23.452488918072376
ATP5F1D,22.646523759489803,22.928161266199943,22.358802204165876,23.103690254640494,22.530574885249244,23.398569828009556,22.87144441039388,23.20908912742916,23.107519153692795,23.189311505033583
ATP5F1C,22.357403414966093,22.756546245349192,22.671794384584345,22.47821670438944,22.648047030929572,22.812116557662314,22.618738138251402,22.707496287729978,22.833234111816424,22.817713645841714
ATP5MF,22.350417420152482,22.27115012884998,22.09084220545757,22.394395382136963,22.33137967697973,22.23326129627981,22.368501076681657,22.884028658376558,21.296418960273904,22.970817551070226
ATP5PO,22.92974826478348,22.880836946891144,23.17757831118738,23.453757205417077,23.461019438238516,23.208710519873858,23.25629092914263,23.052164178324155,23.062175859716035,23.40931549310181
ATR,20.514274192361814,20.29901073474199,20.69984571493688,22.07669541910299,21.592567481179607,21.627379453052434,20.48727374430738,21.47015756334919,21.419252969466942,19.75058666285032
ATXN10,21.221252017440314,21.460796016746606,20.91175578315486,21.463613552748956,21.53942896659597,20.761060589885453,21.300707539900365,21.918055112199553,21.190062770142454,21.527359711392105
ATXN2,16.15686591477028,18.144724138937576,16.846995902634927,18.024935528392533,17.124342716248577,18.52756865454771,15.716388754616004,18.58476610904398,17.73596146910388,17.857869831896313
ANXA2P2,28.413628868572726,28.460582272307576,28.729295518214432,28.6479809247614,28.567602744643118,28.590795172635676,28.544083267471727,28.50592487664373,28.38608464310822,28.516156547849846
BCL2L1,20.175856318161387,20.662744241264072,19.751718487731132,20.407238857373983,19.62452885604004,22.03061945562166,19.84057285672831,20.612145201027506,20.588125925426475,20.55549895531594
B2M,21.8425596779578,21.48269329681998,21.622601235819538,22.234808165535203,22.519538593964953,21.94927982076911,22.29458934739413,21.86930772347023,22.067758032898816,23.005668328423845
ACOT7,22.066000376509233,21.363508928201554,21.619922601863934,21.559283621605424,21.491973033689394,21.370516891470466,21.465629680551693,21.482888392034088,21.658979932481785,21.56513086797042
BANF1,23.812407092045834,23.77722032200448,23.92947427725651,24.342668960378262,24.314180871364748,24.114979493556245,23.544237671215868,24.05955021167815,24.19719504064897,24.249255116646246
BAG2,20.050080719648953,20.239164425286724,20.302421430778445,19.86607655135076,18.655909441612636,20.558270691179317,18.69725146404593,20.339436134838543,20.068096736075773,19.990081634805993
BCAP31,22.697431691013257,22.028779577121288,22.44793809941056,23.257454585452376,22.969749547492945,22.89905130850549,22.725498522552993,23.17705617965235,23.10435226321781,22.167624633144946
BSG,22.03042571062599,21.40691941428148,21.80644687802965,20.874355886179522,21.567888308921358,21.952683791639217,21.70151346964284,18.27105832475231,21.027003338271726,21.542276256596946
BCAT2,21.776917187979862,21.605829600758604,21.114280261994203,20.78705206753012,20.58092564320407,21.868735680017867,22.176672103632132,21.58732906758304,21.071652771489898,21.101399893467878
BCCIP,18.376283324248142,18.68118222180446,17.724174794626517,18.843810539629054,18.014896779185882,18.33474828133407,18.681661105161442,18.885197181494767,18.99421278142001,18.995894202311618
BCLAF1,20.009979375330616,20.67643100296182,20.16085633789676,21.07789342271144,20.950869323822253,19.807824554022805,21.731286000720672,19.6980774746588,19.971895637650217,20.57040615879317
GLB1,18.865682246248575,18.60380342423417,18.763798715943977,19.092910778246164,19.35355166613036,19.998650105686202,19.1232009303455,19.446283265688464,18.846192497778038,19.405301059452146
TGFBI,21.101384335811616,21.188397021601823,20.69740692374341,20.79253386455958,21.563575770613554,21.604407391403566,21.767361530690735,21.98271052875001,21.297729192852817,21.588725459147028
BID,19.495238151154208,19.025324013699958,19.439811799196743,19.354134667126793,18.82129612856164,19.954564341124737,19.572736193005763,19.66444783123021,19.734271169420662,19.683125078649937
BLVRA,21.5830866046816,21.332785088557827,20.89421506309696,21.4756220265241,21.628609233818416,21.16381144267567,21.667822230282283,21.543291408615584,22.034750722369175,21.55959154510617
BLMH,21.050276380140197,21.86003141582061,22.064397169510755,22.190360167863844,20.91069627804293,21.703468301951503,21.48914993156206,21.684537675828015,22.119974226758803,21.471223834576527
BLVRB,22.188501736675157,22.365022477364352,21.99136070113953,20.32447194035308,22.409751149338213,20.228239164745663,21.90891694533145,21.378956632076502,22.29322889270769,22.058280755640386
BOLA2; BOLA2B,21.971686407231445,21.504566453142132,21.988172507248755,21.36984181938145,21.656600064623884,20.775965447224188,21.89375811063359,21.19418471265268,22.45736693264421,21.417075688021548
BPNT1,21.54257473670475,22.181484201801617,22.332455857998955,21.621060534407267,22.340252155169004,21.347858817873778,22.313215602510663,22.470647644964004,21.63449676563505,21.91058796911904
BRIX1,20.899724960447163,21.319584217994787,21.421196301396566,21.844861126609132,22.050896026372133,21.971015865639302,21.914970496532092,21.483931693853915,22.05045184397133,21.478196711716855
BTF3L4,19.800633775868704,20.463562243620213,19.453192870186037,20.862990823040214,18.105225856495288,21.234948994711885,20.375488452585074,21.066434597436725,21.037584599221198,20.706742862456757
BTF3,23.647998054730834,23.902145612361647,23.78689749319927,24.220496298263452,23.448273962398126,24.137407580587162,23.72330918280813,24.1736084931473,23.892598474589718,23.791909220255885
BUB3,22.096723828126606,22.023025562410854,21.754418248954586,22.646030606201936,22.310234471766215,21.913832552318823,22.609926399335603,22.471980540031392,22.327239246677387,22.35589450070591
BZW1,20.875756413711283,20.577091636250838,20.16939006122608,21.090249220291174,20.37318019148573,20.99654306826595,20.216844270877722,21.2533137800431,20.99404684113484,21.300277395318773
BZW2,21.197848814567994,20.852484609080143,21.011426793361203,21.506802320297332,20.157298010691182,22.39712578686268,20.420804410568515,21.74333531053811,21.647377546420046,21.55816148896119
C1QBP,22.64882990594574,22.45675616796769,20.9179359205737,22.899725773686026,22.03603057592673,24.618403837111263,21.226122864150476,23.101456592492802,22.439299275916213,23.148523128477116
MTHFD1,20.30234984945991,20.02900646385583,20.26317213530423,20.331293678564677,21.17335540645574,19.795872651060833,20.51007911479685,20.140285858050873,19.395981112851217,20.622400115399365
CAB39,19.924470287790143,19.924914846161492,19.369629059544025,19.820412247251266,19.377230519986995,21.950085794275786,19.28458247358447,19.34380201322441,20.367798473488715,19.871869860437243
SDF4,19.607170091034444,19.567231293303095,18.905315717398423,19.880035093526324,17.49068475622128,20.654509029144318,19.39159216149558,19.39018776572337,19.38167279863906,21.495143735369957
CDH1,22.767063431169472,21.957294665133823,22.505744791805512,22.04019381261479,21.825308188330997,21.676551919274118,22.32087302521507,22.054557093373962,21.595296609912495,22.320391260265886
CALB2,21.40970975497767,21.275623435920878,21.329249908025652,22.20326282203985,21.56746431234588,21.85725319521846,21.156515385777926,21.943923093940057,21.813656688449328,21.904825517099585
CALR,22.159613135337338,22.367603156749873,20.72097022962759,21.29098371462071,21.962076162098324,22.405708166506052,21.52647676726403,22.081224561900953,21.640098871722362,22.439742624524513
CANX,21.68709014844938,21.761734224347464,21.785430345286017,22.16105008356655,22.071003302119333,21.943067506046148,21.503991198056447,21.929577515871316,22.094638040306723,21.980641827712404
CAPN1,21.870017171964836,22.128107578569935,22.50011041251533,22.33256807210443,22.047122081438367,22.52157863855927,21.830664007527524,22.40325886260585,22.272070183270905,22.271679190159816
CAPN2,19.62781629233155,19.637755108561542,18.126098715165742,19.80766472740706,17.254318684139392,20.89148883554753,18.995879281043543,20.27735163753227,20.088574390176184,20.755038396786265
CAND1,21.721076618628512,21.90197074848531,21.483531550328436,22.30274835497195,21.766298161107983,21.55272718141115,21.36951875889346,21.510406540003224,21.542604745242556,21.956345209850284
CAND2,21.23319737665883,21.189838958822133,21.160332090246552,21.931246091266637,21.276869941778692,21.921115833786324,21.28078223183823,21.981103739505762,21.686676003004603,20.981192493007867
CAP1,22.96016459611789,23.400711106223138,21.00642133891907,23.498520585832512,21.19230497772024,25.204571376794895,21.686084476465325,23.532037694732463,23.197389051227802,23.3820856907631
CAPG,23.024609673872924,23.328173505751824,23.593216847477045,23.12044985795258,23.116420386270544,23.388285629893034,23.537296724398402,23.837475273388236,23.288364137960073,23.383341119815004
CAPRIN1,21.127795467324688,21.59989390181626,21.32291311032802,21.0539326062878,21.933170602656816,21.713985070299447,21.49614484001111,21.089855008185076,21.325703817857118,21.344983890073912
CAPZB,22.320943392387974,22.164997584282442,22.574040734795624,22.334265161904874,22.84018033552268,21.93280782306119,22.5436584897595,22.018486746524747,22.616239157925225,22.50123252906093
CAT,19.116409672701856,19.28583232245689,19.46440331088061,19.961352184775098,19.166636048033897,20.049554076977707,19.66045559207167,19.808653061449597,19.787805232085717,19.611195818628055
CTSB,23.64510165608393,23.274860381676927,23.83885903765814,23.128625063520573,23.399688177119337,23.286035431303247,23.164170426570124,23.08808065752774,23.124070670683576,22.86111024530035
CTSC,24.859677481400087,25.16303024952939,24.825194714913003,25.69812913778196,25.038602265652045,25.158775399866336,25.093269441720537,25.64018352217019,25.06445293268949,25.4282746488439
CTSD,24.47807353663631,24.900374283529796,24.995967258339075,24.648194866832615,24.77939073269792,24.929242837515986,24.965676904164336,24.929753454400128,24.742617893728948,24.71822377461631
CTSH,18.844728523011597,19.708215625945343,19.18533264115936,18.874864937763697,17.968087937088296,19.3175029157848,20.018182855422996,19.040910006475332,18.624798716560978,17.293018563681347
CTSZ,22.13886982049783,22.070324489757425,22.362664390659326,21.454523101478138,22.048410057141123,21.680649553844546,22.42320371596969,21.658850841698253,21.64477092547469,21.720391351366388
CAPZA1,24.340808344165502,24.897741589056434,24.92294221274862,24.989906588562672,24.976124115859545,24.570225056928077,24.836533154812496,24.755431231808185,24.836877309929356,24.779306197984507
CAPZA2,24.713249241620773,25.035911170065262,24.55480512342733,25.042366907062345,24.976124115859545,24.592344908622717,24.90158537443082,25.01851912477061,25.034739886830177,24.580466338438615
CPD,20.607436178157233,20.339803486676985,19.393376410018533,20.62131856122508,19.42781907912074,20.63177316692909,19.6884647611717,19.265288450067615,20.771680761075945,20.255538484213144
CBR1,22.870154329687658,23.695862063458605,23.848303795084405,22.77298609068724,22.623876831325354,22.596573325359316,23.9043384378241,22.978890334037743,22.892685156017848,22.792936794114198
CBR3,22.768344147109687,23.36707381492002,24.222056903213954,23.081132669130476,22.564497320944405,22.514037634846655,22.92009936298678,22.468017155394715,22.786106672062274,23.013991086935928
CBX1,23.329433538319066,23.045532447223835,23.047468099239413,23.360866026150592,23.310230522322662,23.2422661597551,23.569748709213464,23.225275270871272,23.55756661725514,23.49069001324711
CBX3,24.036546414384176,24.289961670953204,23.873568167431813,24.450242787991368,23.788007541455162,24.018029436559274,24.222488732245512,24.250173674163033,24.359327818607497,24.386090571041365
CBX5,24.60239413603007,25.592344070085176,25.164150849009133,25.47324731175516,25.58826009451473,25.32119712131316,25.570736629264434,25.75577982112062,25.53401182104187,25.83335316876797
CCDC6,20.1113722633065,20.18136555037198,19.974799804231637,20.460034134371973,20.235283266197193,19.967697424033084,19.69631915401917,20.370518956405604,20.39735354953647,20.13558077000528
CCNB1,20.270798459166663,19.026376046055546,19.279172894671667,19.34368423437647,19.2014409191655,20.964376452221913,20.30790947434412,20.41824278006792,18.941799312589364,18.56941320739568
CD151,22.662799231706572,23.570279919453405,22.73833333875873,23.217342685523878,22.30735347409306,23.147239604981948,23.281101013981306,23.376058732034128,22.93256497068621,22.629307946303445
ALCAM,21.916657341824887,22.204600545579524,22.44518018689537,22.140225925766096,21.92860260550801,22.680122318377542,22.327471653301505,22.37156993137819,22.059467725791592,22.776433776248044
CD2AP,21.892486042865613,22.139391072652913,21.97587156180768,22.319474278743442,22.19787095562144,22.506674637880444,22.08163187287914,22.08184756394031,22.144842131736517,22.131194813948284
CD44,22.59786656908332,21.876113107340636,21.603412456007717,21.23933302470588,22.128598984558074,21.114899233141415,22.901927039269978,22.20058307896056,21.718866861469515,22.36130986882031
CD59,23.22333744924387,23.045252317427167,22.639077406742828,24.307411781982275,24.461695471931677,23.46336973245468,23.964742960704328,23.16203042316669,23.721652300700278,24.097142361261135
CD9,22.13822615521861,22.349256930673278,22.764909021372965,22.77786456616128,22.592022597098413,22.44356367363033,23.125001192672197,23.137725548119093,22.38739328868587,22.175639188955948
CDC37,21.648109023667956,21.526005972368985,21.194614188124156,21.650711580881598,21.356839522640314,21.18462948275792,21.204746068776927,21.81253401060097,21.69706932083355,21.71717476093137
CDC42,22.716279317264988,22.78108173949611,22.196409486650698,22.807415699608427,22.259289839207007,23.476443001032923,22.545228068921716,23.339320928329503,22.73920387726458,22.328393182628805
CDC5L,22.865652582723676,22.86513580164195,23.03897755016468,23.302301645869555,23.060668986728967,23.141869343976275,22.614825138302656,23.73780515324208,22.742339992380003,23.400290630716178
CDK1,22.58116955023592,22.067504404066757,22.47454422818059,22.524735143102937,22.455841990746965,22.16058248533133,22.44569008639199,22.441215198394335,22.169061826146507,22.212391188248585
CDV3,23.53616541840785,22.860896132947765,23.512887580240957,23.118323904202875,23.23500959655589,22.748406749566755,22.88780325767405,23.109498890374418,22.516660896113134,23.22828589835475
CEP112,23.668184310280804,23.662346217252338,23.61383392144167,23.48333144924494,23.379583671068996,22.866980180616977,23.088861155094758,22.742410139319617,23.604024493527753,23.216397761036006
HSPE1,26.90207445597097,26.88927308848531,26.99611314527951,26.81377414664908,26.97143693762605,26.650228041992698,26.8254730290981,26.488263833611555,26.66916357625078,26.802583075801714
HSPD1,26.213682123539055,26.053441898473544,26.259579239630543,26.106109767681964,26.09692799498596,26.113685333440774,26.763483771275247,25.95944102670468,26.063597255945478,25.904009268206934
CHCHD2,23.328371139760716,22.094828326591507,23.011436192493548,22.8746753519168,23.056977333641992,21.255691091808387,23.395829973444748,22.498228713246284,21.636223820349407,22.41097848747024
CHCHD2P9,22.916886830051016,22.148346264323376,22.77516235231249,23.00328639239264,22.751972613448967,22.583706861585714,23.532915956655422,23.31380787825863,22.564946709169128,22.573872538338744
CHD2,23.762779723598996,22.06423466298822,23.270634306803192,22.768988585569545,23.3849063279636,19.95059959615964,23.28166826436265,21.705573822362517,20.730425205658264,22.271008710730314
