OMICS_ICL103_Mock_24hr_Protein_1_072,OMICS_ICL103_Mock_24hr_Protein_2_046,OMICS_ICL103_Mock_24hr_Protein_4_001,OMICS_ICL103_Mock_24hr_Protein_5_107,OMICS_ICL103_Mock_24hr_Protein_5_107.1,OMICS_ICL103_VN1203_24hr_Protein_1_117,OMICS_ICL103_VN1203_24hr_Protein_1_117.1,OMICS_ICL103_VN1203_24hr_Protein_2_095,OMICS_ICL103_VN1203_24hr_Protein_3_113
PDLIM5,20.624267429643453,21.567553070118517,21.290144710607425,21.13683140150483,20.424725480857784,21.30230154633751,20.647640110254308,20.636355616792454,21.46796580344821
PDLIM7,22.353029341560983,22.21498764103684,22.278113889233055,21.640145996411885,22.246194511232964,22.47408763416548,22.608467493942573,22.24975664151387,22.120800609860908
PDXDC1,18.239584384298556,16.933097160152112,18.017536507362202,17.91036459182815,18.780440298493573,19.204651763918612,19.04895554488497,18.823017210182964,17.965927066833537
PDXDC2P,18.10595018420275,16.933097160152112,18.761141050201005,17.91036459182815,18.752105538696295,19.204651763918612,19.058630835726884,18.59133502885884,17.784546608538854
PDXK,21.415187328912573,21.305547719269846,21.571675967597237,21.801456918969112,21.86712923961941,21.613004425555964,21.630968257268933,21.841621883472676,20.779054194796547
PEBP1,21.39838282701565,21.7201681220073,22.0239548303092,23.141298805320254,23.10798471986068,21.457606514628992,21.08954634244218,20.618826422801998,21.709600474083977
PEF1,20.01133156395818,19.627402105959618,20.165007603133155,19.337400920972993,19.674970619828112,19.971439138127625,19.558360210965184,19.892370050667488,19.27778085336871
PPL,19.955784180837014,19.53563813521712,19.97105396566396,19.85051533871706,19.787880699393867,19.929095831616035,20.133908037074672,20.193458473738538,19.760207448851006
PRPH,26.087384516117606,26.138854750724573,26.5619550343528,25.861930746151693,25.77074589009169,26.03453006374213,26.253972741092696,26.33321101478257,25.791412397214906
PFDN1,23.01920348801417,22.83435171905272,22.94006807230572,23.202632211119948,23.247961200028747,22.96717705617726,23.015705772836466,22.77527028591851,23.46142207697887
PFDN2,22.265746387939416,21.98805341209021,22.279339206883495,22.22726207196179,22.490077947133788,22.071273884339426,22.204243516767157,22.07249092229049,22.57054817181149
VBP1,19.494000830157457,18.993637796771207,20.554975772419954,19.94145279036019,20.49522716167682,20.27549919503251,19.90556817993435,20.41524995378022,19.665742595600666
PFDN4,21.679375220897,21.551196721638746,21.41111265248152,22.051915597893306,21.930286939023443,22.002777155919464,21.982709287442052,21.813325922642456,21.83541543628074
PFDN5,20.709276103773842,20.340359924626082,19.924474369108435,20.872041052637346,20.59846545462009,20.802256353183985,20.081424019090996,20.888693814077104,21.272223671821116
PFDN6,23.284330268033234,24.030290140527008,24.096242845455055,24.687779382649957,23.683607653766863,24.051308492773963,23.808096391447954,23.98933758962168,24.85493015605134
PGAM1,22.7907997940843,22.99627875346666,22.816535155927756,24.242624381186985,23.87290247292502,22.908643143524063,22.93181224109108,23.11663416887332,23.116820612665123
PGAM2,23.231270283235467,23.025522790738993,23.17487456378167,24.244476641448582,23.74415060988781,22.582005883938397,23.076369617393247,23.198607743628394,23.062451901463923
PGAM4,23.022427446514847,23.41334611230028,23.482087510999794,24.241497236807767,24.203470298760642,23.190626183341905,23.59766129340105,23.62147107988084,23.304638243756543
PGAM5,22.325724732474644,22.64434249343311,22.877897848041886,22.481692298672094,22.750939716095353,22.279427917540346,22.382680460552013,21.965056854521038,22.71641081032884
PGK1,24.240983168123076,24.153138159582106,24.11542365004237,24.65874460319946,24.609819863669085,24.215035868059513,24.066378777472323,24.100055194726323,24.20508655856904
PGK2,24.501023017165387,24.256996425456563,24.07674153960059,25.018289217238024,25.023366444396927,24.15218064574423,24.056774920738402,23.9809800572367,24.466567342902202
PGM1,21.04464229098987,19.622993928336125,20.212022971522188,21.24195564894207,21.356916723828338,20.443476728019128,20.512438742893863,21.552527876490625,20.86694616557926
PGM2,18.9701813951542,19.218055513026215,18.806753187243103,19.954668375527767,19.845292987839557,19.84330057594575,19.277200930997886,19.256934426431553,18.715799169506404
PGRMC1,23.769569126359702,24.501103369691805,24.24242660166759,24.553882864800826,24.4597868595941,24.292753434814273,24.729952562088656,24.674089392903827,24.158289864068326
PHB2,24.54719626839079,24.207901310061455,24.644283717826745,24.36341550829248,24.39834104607016,24.634152037368747,24.645686974788884,24.349543408685605,24.23220007977579
PHB,22.019012302321517,22.198591357179012,22.518703011755242,22.118523164998614,22.09638477927791,22.338354909058832,22.21565601936775,22.1541398305885,22.116422340158806
PHF6,18.15923976504437,18.29781601207853,17.684558451072878,18.039085983354305,18.06710316104926,17.69288483663649,17.727621404154245,18.201797322592935,17.706359597801544
PHLDA1,21.690611898492815,22.04908780635584,21.508868448462458,21.290118570492446,22.16537219451538,20.76494614194885,21.466524380094697,21.801546961633676,21.27812431166274
PIK3R4,21.754677557858006,22.065826945523558,21.308301414351586,22.58001475198898,22.70595603139042,21.855618207746257,21.655057213106247,21.35671417293328,21.873324370252195
PI4KA,17.904219657098704,17.192185239136464,18.293308045277676,18.599314804319047,18.536128914002163,18.697749724732187,19.046106216297428,18.93750632940241,16.65931227006684
PIGS,18.88909284461947,17.577351873151216,18.644924134075268,17.899562910005233,19.03472531296989,18.820214421380598,19.5088198727118,19.568154769087887,17.331447759651596
PIN1,19.949655932655013,20.57832454675722,20.906381290716283,21.128606620000614,20.528376968344638,20.773842334974482,20.422186352310387,20.504252573666317,21.674385655682745
PIN4,21.15546045348194,21.60881668497372,20.884174843065317,20.300598551770886,22.12419182990861,21.120302630875766,20.826869568631025,21.753517507330223,21.2950261094076
PNN,22.310597884409948,22.071586846864786,22.415193352785153,21.595051991912396,21.832270858455527,21.982047607909053,22.210902793446422,22.065045858185194,21.876900384588673
PITPNB,21.931186172912813,22.102605509317023,21.600156853590022,22.299992709697957,22.080484822974363,22.268708755301866,21.9307888003084,21.845536857687584,21.869194787399195
PKP2,21.282591334359903,21.09444702152132,21.37143841601316,20.322036927919374,21.554831652280654,21.178181228340634,21.4471883940546,21.47653472511912,21.165753929498155
JUP,23.056163896232434,23.404369427220416,23.213877160344175,22.806029556141027,23.05938168983272,22.561335708070466,22.89572114966782,22.5943101332045,22.43441900209272
PLCG1,21.10912967977286,21.33930253467763,23.167369928908766,21.064802153280258,21.074185694157258,20.598853342617616,21.174598444561354,21.30344003915338,21.51498855767983
PLEC,24.89252059186352,24.85301791935974,25.026390346425426,24.423805036101776,24.515296415701027,24.695261924911623,24.851353112483316,24.749602016448918,24.713668558431205
PLIN3,21.794689451142652,22.009031861203496,21.66679961823103,21.345857776569844,21.62417462092541,21.383710083084196,21.69489744072222,21.515010144291384,22.005175997383883
PLOD2,19.478544348560046,19.019449786252913,19.81823715958951,19.030974716293862,19.41174893507023,19.592339949837406,19.377477139232166,19.361897921731256,18.679767190650452
PNPLA6,23.47422946615894,23.06102836645872,23.641369612744096,22.506846071831042,22.848915618307903,22.686506384926357,23.40518312504583,23.212198806875374,23.20178894169333
PLS1,23.62958373676898,23.008858714071163,23.80724425772138,23.22223872584096,23.52595266031303,23.297759592820462,23.662110263816572,23.625652628474754,23.24504001153681
LCP1,22.938506731294304,22.645919707373515,22.413281106603208,22.382264993206007,22.590991729143028,22.448808942280003,23.206587587596,22.93586533997768,22.941569880944776
PLS3,22.140231762041463,21.490402653120654,21.86500214919606,22.396343570416306,21.75804355701993,21.868309093912163,22.702709041308243,22.318474715904628,21.144462137944647
PNP,22.801805609491588,22.41299336042183,22.895287329915682,23.281194649691273,22.74477942373207,22.977266569601458,22.786095790995358,22.73397550767751,22.25492180065845
PNPT1,20.01043605609244,18.985717928456456,20.31023146039417,20.00994511909337,19.929348580614345,19.515772635756456,20.202147920005693,20.30998956011211,20.01844005127347
NUP210,18.72776762211255,18.039265326105255,18.83842037938186,18.666865852789346,18.491985805876155,19.015890157811675,18.795776776769163,18.380969879752094,18.985246788595525
POTEE,30.066256949904407,30.18900578168852,30.508241858836527,30.41227810938037,30.07567868521401,30.4553837965083,30.16996831591402,30.408650849871194,30.255571945249237
POTEF,30.035838504206477,30.368794992539634,30.518495337017434,30.347064191975974,29.84697696680994,30.5849185291902,30.065223392200657,30.106173126735847,30.346319912286866
POTEI,30.05104772705544,30.362461933661,30.528748815198337,30.347064191975974,29.943093045506547,30.613006716424707,29.993487812069084,30.090240874426023,30.419065403761913
POTEJ,29.907741853044907,29.382728017713337,30.410179940302022,30.108454744365627,30.11214824622487,30.071712789242234,30.15055617698406,30.0743086221162,29.889072575918505
PPP1R14B,18.50296651829958,19.361239679867918,19.509643044970446,19.417652247341614,19.571067747265182,19.552139019898952,19.545887907817466,19.463908756365008,18.651665980717997
PPP1CB,22.98117684804742,22.942289833818013,23.02002685831495,22.913370239611897,23.113091965846415,22.81351767075227,23.199655745009004,22.993495851186243,22.858140907283435
PPP1CC,23.02995269198062,22.851981578948322,23.020368569360535,22.963062226175634,23.06378897942858,22.785748185219834,23.199655745009004,22.756464340150924,22.80092130309747
PPP1R7,20.180570147173256,20.10703405112848,20.425586695560952,20.229124001553984,20.81890332187769,20.59084907520647,20.729018778836547,20.731450197572485,20.542878360136577
PPP2CA,22.759285232719208,22.534297533974886,22.66294806423785,22.851325528005106,23.205858727949796,22.502598918619363,22.831130437291037,22.60474380263471,22.434577398039906
PPP2CB,22.862469338401304,22.41211079968143,22.672105829127702,22.764062974330706,23.23178885889573,22.53246172768015,22.969106958623527,22.63731672452041,22.43974005813362
PPP6R1,22.93496104081381,19.965487873725305,23.38721085349225,22.514170197431497,22.330945297824762,22.389722760950544,23.13261150839744,23.462283760995305,22.14069699348414
ACP6,18.544538830307584,16.40656078677451,18.160595662722923,17.772437217093294,18.812795860909553,18.359669036561716,19.032845752796675,18.921701360774712,18.36351450016212
ACP1,23.648660989471317,23.56124753549124,24.027456654599792,24.00385083507162,23.6637565733519,23.924525739174634,23.811270449671845,23.80665366874109,24.45609546404377
PREP,21.24309849433514,20.81008415737088,20.96684201434772,22.471300809078528,21.991332344772026,21.073054082451744,21.03727445535234,21.053695146949327,21.00341783644928
PPIA,28.78391896136437,28.30735024853777,28.037322285646198,28.83319886049869,28.702360601650188,28.376190311652998,28.349854659236637,28.398450282549504,28.659470163797806
PPIB,25.666126273676156,25.97600661649323,25.577217400761025,25.689059377494175,25.766564794609963,25.596469801090436,25.79281053111118,25.537555459441755,25.75470475839361
PPID,20.58438497080875,20.039965460079966,21.202858106903616,20.865826757025648,20.73690578428958,21.7153340180787,20.620569649650225,20.77946135542306,19.074413213564014
PPIF,21.989716633301914,21.429224220291736,21.914847912893713,21.86513758182678,22.200154959472044,22.474647656018128,22.166404779022457,22.15438951946313,21.731526172436347
PPIG,20.865198298467643,20.328576607381088,19.854076393307494,19.734610901036607,20.618681840176713,20.10063765873483,20.760831515019103,21.03766983883904,19.321562829895242
PPIH,21.063449004035224,21.80198131890349,21.338839166082295,21.797945884141864,21.256055767808846,21.368770331355428,21.461383575368153,21.130798328737537,21.080700414008508
PPM1G,22.62260223882256,22.552553815271867,22.304931929323818,22.84436184087727,22.779763925622113,21.958209657762232,22.404188252421797,22.45796243977778,21.796564668099897
PPME1,19.52492812956712,19.466677477135807,19.802563824580233,20.23529695465907,19.7190290435653,19.7528518249895,19.66898429399509,19.8442286788065,19.87861117551185
PPP5C,21.65204061533585,21.608083271130948,22.265404998650553,19.937640593326776,21.927712776834618,21.481374717345304,21.225225151495366,21.837648780662313,20.35584453353435
PPP6C,21.445000190877312,20.533072363385273,21.028221028091945,20.89590342582712,21.137584251069207,20.77891624324916,21.022315571599997,21.20517002593594,20.400644256736925
PRPF40A,19.735288380158597,19.577559760356923,19.67616984602549,19.826015674347396,19.716476165826858,19.214382560558082,20.650179289885735,20.04175494882453,20.170308500421957
ARL6IP5,21.892123812595816,21.4231834257679,21.211659433999305,20.97342702282036,21.40274133186145,21.298993993748375,21.723331837777373,21.706856934897953,21.925596090522937
PRC1,21.905239922270837,21.514583825807808,21.247141688354336,20.9608546360035,21.280729829151312,21.2256767825857,21.120539737169356,21.63189861027856,20.95058769170625
PRDX1,25.50876654220894,25.77862536292161,25.487687990325064,25.759610527746247,25.8162372891698,25.596042466291586,25.689414268550514,25.616644966067785,25.656539551865727
PRDX2,23.908298536124207,23.569833539265694,24.27754913325137,24.65519253382385,24.046702997444953,24.073473802329232,24.27188166719653,24.199876229828924,23.74409224575603
PRDX3,24.796680177974928,24.191367535930922,24.64307866200157,24.791202733989202,24.63324571280844,24.984487997805473,25.139003732749003,25.110894313034727,24.78147968233727
PRDX4,26.944434124589733,27.17956992119425,26.83811606312436,27.014553350437996,26.395769799079638,26.93573063054499,26.899229450734094,26.816503707802184,27.191743620608847
PRDX5,21.610121685692157,20.76877495634666,21.636985705501605,23.130410386178426,23.026312553096908,21.85444096679007,21.73901104698889,21.96451993370279,21.998166451573795
PRDX6,23.742299763661116,23.42840875988196,23.56065870806585,24.777146855128812,24.475600340919158,23.854882270491235,23.73613639386257,23.88666992327076,23.81181021674659
PYURF,21.745931097431235,22.584436640468823,24.474547033764207,24.316475388108213,24.052344987117095,25.191158690714115,24.12188346986743,24.17646880494073,21.059363648330113
PRKDC,18.600322993832727,18.528367796821655,18.806150769006564,18.746519432847727,19.041055443404566,19.207243340221307,19.223043426608132,19.68661016703242,17.89483079065774
PRKRA,18.662550237544167,18.46055959364329,18.090215787514097,17.649685702295713,18.87204574575001,17.978406259597982,18.769650093279132,18.97897950247618,18.06145938320331
