OMICS_ICL103_Mock_3hr_Protein_1_079,OMICS_ICL103_Mock_3hr_Protein_2_027,OMICS_ICL103_Mock_3hr_Protein_3_025,OMICS_ICL103_Mock_3hr_Protein_4_007,OMICS_ICL103_Mock_3hr_Protein_5_063,OMICS_ICL103_NS1_3hr_Protein_1_059,OMICS_ICL103_NS1_3hr_Protein_2_044,OMICS_ICL103_NS1_3hr_Protein_3_014,OMICS_ICL103_NS1_3hr_Protein_4_033,OMICS_ICL103_NS1_3hr_Protein_5_081,OMICS_ICL103_VN1203_3hr_Protein_1_085,OMICS_ICL103_VN1203_3hr_Protein_2_058,OMICS_ICL103_VN1203_3hr_Protein_3_076,OMICS_ICL103_VN1203_3hr_Protein_4_087,OMICS_ICL103_VN1203_3hr_Protein_5_008
ANXA1,22.960977491639845,22.970136698387478,22.81694955813831,23.14308913070395,23.193989268584122,23.29613862598102,22.88959845496008,23.075439122006294,22.837508296533443,22.736638386550425,23.22790453171521,23.123291283953606,23.10239566976273,22.898524220182892,22.96410249455794
ANXA2,27.68524465301387,27.38235778858822,27.867516899710537,27.318428361413737,27.059725491713564,27.021517909816346,27.19551341165356,27.349572989425518,26.55928165624068,27.30887935640437,26.979126765177405,27.205609464548782,27.20804536085456,27.17326782743222,27.463096060350864
ANXA3,25.522029122787963,25.79372663224124,25.62736865431813,26.021762621747655,25.461383255803106,25.946346795799897,25.51217669461978,25.560272595093892,25.325077013073027,25.133335615095078,24.658764285962903,25.180685958154235,25.863178781022427,25.569952017315682,25.739266586432336
ANXA4,22.546459962791392,22.29883110402536,22.20477873135269,22.67025659875667,22.63927492200508,22.222667267040585,22.38200663280641,22.15741548991455,22.027507591418114,22.312634973347627,22.376207256666852,21.9963677832924,22.142500529473843,22.35925797945921,22.172478590094926
ANXA5,24.668913125938275,24.88548686997927,24.400560735408078,24.766083184364252,25.162121529424525,25.31316790923864,24.704431054945978,24.920040786762485,24.939271530231803,24.9043229520195,24.808581396430757,24.99823130629895,24.587123732544775,24.81078200997561,24.547566640024783
ANXA7,23.549711193338776,23.634566643723417,23.55050646323196,23.94254553350102,23.946526216043935,23.684333414393276,23.56112694878343,23.91833320178521,23.90351679862723,24.016794346289082,23.76162763785358,23.97381690488844,23.670692454241774,23.950488764843833,23.8448294514962
AP1B1,20.418072601313142,20.24797336114579,20.33144075568483,20.783623433056004,20.5626667340491,20.502306957781524,20.221563148730702,20.35210406309742,20.414677734859485,20.2488878548669,20.598486628711335,20.403992699029455,20.155388315808192,20.7014640891338,20.323131546763214
AP1M2,17.997358595973978,18.086270215199335,18.509213220938545,18.47977449212582,17.8049611013205,18.242589716141083,18.230209047071018,18.616289242174304,17.574995676161898,18.291858607079565,17.95614566636987,18.514419192472197,18.367130457850347,17.771054834333793,19.539262241327226
AP2A1,20.250472156669574,20.709846153392554,20.58322426786302,20.463303263807234,20.84179125402158,20.74875676495305,20.5857394593119,20.479654907853362,20.507500320970287,20.581206058693233,20.66601748683474,20.26962416594871,20.65022829441187,19.62224585533127,20.688409577358147
AP2A2,20.50752899435222,20.788915045350468,20.450411827131322,20.688633254695766,20.90844591530927,20.63878093525051,20.392845091001263,20.843181222326177,20.8106716741025,20.783237131991406,20.687580070989505,20.80736169555385,20.82260782892668,20.66540969393579,20.70987340094548
AP2M1,21.781637448506228,21.78994887007694,21.966753832699915,21.51012721470011,21.78146014701558,21.712941184874765,21.59759105981673,21.662901148717037,21.62010077052207,21.522155986029027,22.104822741588748,21.640212347229294,21.755958447406883,21.787689737397315,21.84212929596996
AP3B1,21.848670919515925,22.829143929692687,21.619423097008614,21.564293133120856,21.752948993126566,21.751385112877472,21.78191641301367,20.52357074230446,22.010631651107087,21.456898854203523,21.21423378157673,21.778941124558365,22.474516649019687,21.53881300427178,21.657525527457793
AP3S1,22.623772611467363,23.241045875194306,23.195394047805934,22.210661573331212,23.431201109184418,22.35936167373359,23.21633134409348,22.788102608190453,23.199453674250183,22.146492855712843,23.477666492901616,22.44396456353365,23.188613624676577,21.89035551182029,22.772906794953126
APEX1,21.85153129391537,21.989031635472507,21.923287815079917,22.077023262966122,22.217487990640212,21.80324896508999,22.149548740223725,22.31439714304811,22.050525537781613,21.486964708730124,22.217120348519725,22.134005517913565,22.241048650231566,22.301589089785402,21.707854970635832
API5,23.401656160335722,22.94183562219525,22.660701240748573,23.316291030024416,23.610185379532933,22.940039725851975,22.617281985102267,23.432157188547595,23.154363447702146,23.145867172381752,23.458572594527453,23.438550679412494,23.62748037437209,23.559663542944307,23.03947520181414
APOL2,20.721184335418076,21.22117486607691,21.296371217052094,21.779312363066392,20.637119878389726,21.799371306308924,20.72928347420953,21.432753380226156,20.80586000923968,21.72083472823728,20.93807872412758,21.207760704199437,21.620623276937536,21.43335914950878,19.635877546664872
APRT,24.070425497863752,24.50257023169094,23.825509151754197,23.984431195323694,24.333564326151766,23.634711091258986,24.665131633150985,24.133691573565265,25.21902884900895,25.197582673233086,24.38479731554984,23.924287736585548,24.056711883954684,24.921018780497853,24.506035075326743
ARL6IP1,24.31053579574016,23.049475617511398,21.340392374477297,23.598355733710978,24.87761857471114,21.88029387994359,23.041498629088757,23.766953764165706,24.263547014956654,23.502629782847215,24.78707110619926,23.524617293754567,23.869326699835298,23.831971369362154,23.871346370968357
ARPC1A,22.254561552967356,22.256041097079525,22.484053453411605,22.607096289869375,22.406522505363117,23.042406653455032,22.02893404963229,22.005094389934754,22.532566221371948,22.306091904178896,22.29309018500599,22.160612774316434,22.562782179886117,22.071365315557124,22.29855436793847
ARPC1B,22.225579270825204,22.279909063058323,22.603592353081183,22.342697064698665,22.412347604042044,22.63800506834966,21.970855696727224,22.359846573605978,22.041622805648334,22.389695651852605,22.122158881862028,22.324079592414446,22.34978167038208,22.27306048918946,22.05810442468485
ARF1,23.692012357880788,23.673668354017337,22.923181308063516,23.565647033441074,23.994693470283103,23.342281541140395,23.395996778753616,23.6966343886032,24.249347072929858,24.05523832253285,23.71225656098029,23.483192373963995,23.69225736742458,23.665939952973016,23.304625630336865
ARF3,23.783324704185375,23.535491790503244,22.923181308063516,23.478234933361236,23.848896145099324,23.342281541140395,23.528289307436562,23.695594129574797,23.839030514779864,24.048318454647163,23.664726666709296,23.54139338407594,23.68901175700011,23.665939952973016,23.332579549155767
ARF4,24.182945265222774,24.211456347696142,23.63685290997245,23.998698009388928,24.447649130245306,23.933486776542455,23.97815151871825,24.18509890926037,24.893731898706967,24.334398440607472,24.281874111423587,24.07927574512838,23.813721948913514,24.47591396652145,24.052387852825515
ARF5,22.64375115500562,23.04207846957751,21.959633422826872,22.495482201168272,22.753311161596795,22.628728089746282,22.97685682240526,22.791927379940237,22.857539317639997,22.966618744479938,22.735927902378663,22.371826376118076,22.856218628390398,22.78837436541922,22.39725767410086
ARF6,22.018437004956635,21.441767793784475,19.629364858999757,21.26984384121917,22.385846302259008,21.222617249269007,21.41868159374996,21.93813977030357,22.63587768325647,20.900286807000043,22.15747407599664,22.098580795679197,21.425520172024687,22.46030972433338,22.72814719973488
ARHGEF1,17.298029970320194,16.74660000907899,14.105411638182536,16.202783518949786,17.350455373008216,16.803508414603783,16.557481534337054,16.369977633926787,16.694826356634177,16.624664441898325,16.899982822496707,16.71255236705815,16.64090980406348,16.904017736670582,16.50225947791504
ARL1,19.769191499253786,20.323547357957995,19.413608791331878,19.5407578447086,20.762882692682197,20.14877715056473,19.881720253112384,20.115167497163025,20.607207306666076,20.46364360707371,20.302739351343604,19.829219882561464,20.58316692277577,20.32435425520226,19.416070492181557
ACTR2,21.710668486825973,21.20412057455244,21.308205280700278,21.667581160035876,21.26456332118667,21.644003180439785,22.029672234233033,21.960868831210007,21.71070005796591,21.48130886218623,21.83260216978404,21.822755200280035,21.761550734195815,22.19853821183291,21.411964804278675
ACTR3B,22.75355709115279,22.709957140663665,22.06931653362072,22.598408671017886,22.259117706401057,22.38128646354089,22.661109364068963,22.310768086670507,22.78036114277336,22.73360009960559,22.440718913954417,22.104481813098563,22.74835984945922,22.68596657214661,22.60033338579871
ACTR3,22.527432604942703,22.81296924813074,22.676496109331374,22.601855107045363,22.67024642072808,22.80582438474398,22.820919429144674,22.569951394594742,22.829985673737482,22.635405766008727,22.857467425338562,22.563654268510138,22.73644643515505,22.833020617842003,22.72837384986274
ARPC5L,21.541674678355946,22.429584247607117,21.40405156534381,22.321187327302393,21.32662903302802,23.34273585784951,21.19597172899926,21.327510242337993,21.488698795066547,21.750406823499254,21.93706180536327,22.07755335660908,22.049645104483908,21.667134668766884,22.446786105456514
ARPC2,22.6828424171082,22.645904071630042,22.81613976226918,22.583730964738642,22.531823585997486,22.776728605526596,22.293641738491736,22.53305680685763,22.55677243618016,22.558444301991667,22.444437606631134,22.713794796974167,22.95588994450422,22.716538055657193,22.676274227177018
ARPC3,21.381541820668616,21.139838041620006,20.2444064800008,21.237507898286893,21.100107866655158,20.453576584618705,21.2507751996297,21.285750700105325,21.084695393082125,21.41731806850757,20.412518487616637,21.510341731610627,21.07903264304141,21.61190524779513,21.205109030164135
ARPC4,23.817108094427148,23.757865561885033,23.221919583503762,23.30666032250707,23.357584689478415,23.51187922062303,23.34501365901442,23.31837499356277,23.628843064333495,23.7226618397976,23.67685964869605,23.6434361825305,23.24741545970696,23.359454727494423,23.36383875044868
ARPC5,25.355636460339124,24.433982934912585,24.37217623903151,24.38806834919042,25.04382581314882,24.841673168013934,24.612204739778306,25.247263483585815,25.320399438826414,24.52857523605509,24.644088345078227,24.578310678871766,24.283105622180024,24.777691945002545,24.79643832117832
ASAH1,20.755430180827233,21.590331210619333,20.81822446673481,21.002925330674675,21.538737812938603,20.96501751836651,20.894490732809395,21.000711993995193,21.65544381489577,21.49984407231841,21.086140971285147,20.951409849762673,20.8646711462518,20.747164590136205,20.638019079830137
PYCARD,19.329774836889168,19.454956410846385,19.57253643087163,19.30516432782881,20.195251006924252,19.604420265912914,19.557241497234415,19.790637253080057,19.86970740346818,19.512283784648297,19.942197983076774,19.432106757711715,19.40117606942648,19.68412724475122,18.591256753423465
ASPH,20.37900560383047,20.360292540723478,19.676894166285116,19.9004764444081,20.42487549201962,19.841999848788475,20.383528933519038,20.086172218524695,20.10373440935945,20.29154558294512,20.749210235303067,20.044961670681104,20.15492490786969,20.04419742603727,19.803025690791205
ATP12A,24.338963805206113,23.731279346343833,24.678079050007984,23.869952455346777,24.262238505097486,24.962712251705852,23.93736774257262,24.302330308750495,23.986332273294362,24.069064143820473,23.727238303368996,23.606243636623816,24.352204716554105,23.845853294083575,24.80562494049293
ATP13A3,23.612759013952765,23.315754143269036,24.29005005416861,23.334937563164207,23.536740313322774,23.992361721099424,23.390637685983506,23.42893038893923,23.852436085527234,23.844750150751935,23.556284084635934,23.867577926535603,23.628581124557734,23.870017995605657,23.87122121582209
ATP1A1,21.387449734075368,21.79791202247059,21.699195384947263,21.81937050422057,21.705636187728818,21.41163261250999,21.562493528584408,21.403677266768455,21.43732339050287,21.07642224226801,22.22348825708491,21.781754861960806,21.402460721116842,21.891320927513863,20.99898152785566
ATP1A2,24.296735882879414,24.142311313650083,24.54542967406359,23.907720844394262,24.17952355502584,24.535559481877893,24.27210035408084,24.302330308750495,24.34381870605126,24.195276224208442,24.166835754913475,24.47181729983201,24.361296319010883,24.168551957653907,24.13894095407532
ATP1A3,24.59245965841068,24.088307023905095,24.759948249197187,24.12621682214515,24.50538656365569,24.476245586751478,24.48121968687965,24.549611125265187,24.523759445186673,24.241293560186786,24.545812287723983,24.516303655477763,24.49527601893837,24.44692154949624,24.312071917237763
ATP1A4,24.373104119432796,24.10154235916547,24.723582504537518,23.861805610965003,24.471766495722374,24.356393256909598,24.12455748018212,24.302330308750495,23.990941554011734,24.069699927705436,24.428989865007942,24.154113983482716,24.41468398280808,24.205648063957977,24.346017052614446
ATP1B1,22.965510992843946,23.22724874314574,22.97650507508719,22.99093673924378,22.799124530496407,22.377232965746934,22.886396060754755,22.82050245431258,22.921972165204885,22.998222124681615,23.270372543149286,23.016532833694825,22.568744975263247,22.920826298993155,22.900528317842685
ATP1B3,22.77889951439101,21.97227346050209,21.826361351376306,21.668183852646372,21.809665680860782,21.827030377007393,21.80449015225377,21.534444308218013,21.578070807315676,21.789089571822807,21.704784662563394,22.38651503500187,21.849164182228353,22.612506982663426,22.30852180377301
ATP2A1,20.767667927160524,21.075284018046595,21.033939062175484,20.219956815069803,20.93413529620317,21.06966012671374,21.020326152935766,20.141569436327188,20.507624478075666,21.074034769803,20.878118666670844,21.604413102467294,20.55449796746511,21.789950506194117,21.718375542630827
ATP2A2,23.486846336493056,23.46064647136847,23.49058607624128,23.29748168883419,23.637523437673458,23.467072039018934,23.335359987054645,23.126624041052697,23.61915980475242,23.400761706976304,23.698205600338724,23.88140581924297,23.477487685810686,23.699929473361674,23.4044816292394
ATP2A3,23.720533895980854,23.939927523673212,24.022207347529786,23.734020405705948,23.73982139849269,24.298557418610564,23.667130925128255,23.36811996020307,24.161804016625272,23.902714623715525,23.974899017033664,24.359374327417967,24.120302506134426,24.084852413715616,23.739465870965724
ATP5PB,21.15810930551651,20.68093738118629,20.573317195110725,20.754345037024805,20.65672308507311,20.32728164850494,20.661234413147437,20.93935561354461,21.18472395782735,20.949118783181525,20.889930837591105,21.44466950377608,21.003500703905715,21.29149891453136,21.52717706075939
ATAD2,17.06148168137773,18.134159518433815,16.758590490900275,18.83758895439175,18.09585101561169,17.24414618935609,18.057201381938437,17.064272697853376,17.771848797091987,17.514440108344402,18.122448342526138,17.42483416312185,18.11508942891747,17.67579065762185,16.379870873348402
ATAD3A,16.096937941781967,18.736646632313505,17.078704175900523,17.488894481976974,18.562180382741012,16.660561779386263,19.325730331343827,18.69582055837256,19.54076577988143,18.902850723755325,18.92342176452669,17.90740906590393,17.130092929211024,19.35667714699716,19.954274317838454
ATAD3C,20.12181711720506,19.495315825833615,19.98096722750319,19.828121097276373,19.436866197450172,19.754027413137575,18.782141761435472,19.068997406079305,19.920103646607217,20.07862951695173,19.910259421293013,19.434785667131933,19.977921065019018,20.10212864126878,19.584656991358603
ATL3,20.072605948935745,19.622639569160405,19.547092732233896,19.544518457693293,20.061440466957748,19.179895135934565,19.724209078282993,19.640545899821653,19.901862590209067,19.636240565169988,20.295457958149974,20.083437088582954,19.559227425758912,20.20008846247167,19.47717403542154
ATOX1,22.285795282205676,22.319501129830712,21.563028791230213,22.848286219999512,22.594551302261422,22.050222436949994,23.68777877019226,23.06329162575709,24.5194203934042,24.163288136940654,22.9184277688668,22.643545024080463,23.060827943655404,23.952046482849717,24.766868833784272
ATP5F1E,24.338963805206113,23.796253150442613,24.678079050007984,24.11861019441919,23.77457124417782,24.962712251705852,24.212672501573444,24.302330308750495,23.856157675881512,24.63720795686968,23.727238303368996,23.437258106978234,24.590235170780886,23.80663660148879,24.26478516205093
ATP5PD,22.040665648099665,22.23247497957955,21.69007697346952,21.848765519849465,22.07945770442703,21.724040773898864,22.16489830846964,21.748037871685398,22.130126129277784,22.062226249761434,21.99659236804181,22.155604815821953,21.877820364481792,22.376069958402486,21.601979156177357
ATP5ME,21.619189924859814,20.732702815650118,21.294149400900846,21.18418281134495,20.367785693604247,20.503087306746192,20.835329045455804,20.62447689864763,20.223419108702032,21.06910010335134,20.107077001621178,20.729012341349993,21.682236592182395,21.118576255596867,21.061427879211056
