"","stat"
"EIF4A1",0.337108987340605
"EIF4A2",-0.932393477698306
"EIF4A3",1.00967443486564
"EIF4B",0.145914758238124
"EIF4E",-0.173380988694444
"EIF4G1",2.83284910081615
"EIF4G2",0.573600021337101
"EIF4G3",0.891478848548505
"EIF4H",0.478718273041395
"EIF5",0.537624781300706
"EIF5A",1.29131464351923
"EIF5A2",-0.0414430155391717
"EIF5AL1",0.933083614668363
"EIF5B",-0.2612015678725
"EIF6",-0.873075114285971
"ELAC2",0.809470238205654
"ELAVL1",2.55276903684004
"ELOB",-2.45546525048187
"ELOC",-2.54045043477199
"ELOVL1",2.17194277338079
"ELP1",-1.4093763119407
"EMC1",3.17974340682685
"EMC2",2.06514347852057
"EMD",0.405251889636486
"EMG1",0.802458581437223
"EML2",-0.220279303310264
"EML4",1.50573521535771
"ENAH",-1.6508685136556
"ENO1",-0.548903016484109
"ENO2",0.512091188128601
"ENO3",0.432327342412489
"ENOPH1",-3.5508168726354
"ENSA",0.170340646148426
"EPB41L1",-0.401043576272062
"EPB41L2",-0.169928032932977
"EPB41L3",-1.17252065899582
"EPCAM",0.171380920410964
"EPHA2",-0.779835832273877
"EPHA6",5.23072720310133
"EPHA7",5.23072720310133
"EPHB1",5.23072720310133
"EPHB2",5.23072720310133
"EPHB4",5.23072720310133
"EPN1",0.221347984732409
"EPN3",1.69703031916072
"EPPK1",1.36718199463912
"EPRS1",0.34024384591612
"EPS8",-0.348802324091814
"EPS8L2",-0.415278911898165
"ERAL1",0.853210782442672
"ERAP1",2.89885481614629
"ERAP2",0.486811205141558
"ERBB2",0.225586327339235
"ERBB3",1.12407887448276
"ERBB4",-0.277642258447831
"EREG",0.914091383736368
"ERG28",-1.48292789567486
"ERGIC1",1.37140517713969
"ERGIC3",0.328901804470377
"ERH",-0.696463399381637
"ERI1",-0.893286323234807
"ERLIN1",1.06146377652094
"ERLIN2",-0.203405627418119
"ERMP1",-0.51133392729533
"ERO1A",-2.096073404687
"ERP29",-0.13059277635491
"ERP44",-2.02594759603348
"ESD",-1.90828087396044
"ESRP1",1.13139833116974
"ESRP2",0.783237863681609
"ESYT1",1.11071634774894
"ESYT2",-0.00849177280182041
"ETF1",1.41007110502333
"ETFA",1.67098061457082
"ETFB",-0.306389529377943
"EVPL",-0.267709965547133
"EWSR1",0.816385720033731
"EXOC3",1.35430103219716
"EXOSC10",1.06381372138057
"EXOSC2",0.0671116158007632
"EXOSC6",0.694397276678001
"EXOSC9",-0.758000319837841
"EZR",0.571671789219856
"F11R",-0.798358118335882
"F3",1.16664292468938
"FABP5",-2.01128156394224
"FABP5P3",-1.85673487351569
"FADD",0.405060094671549
"FAF1",0.0497718741324632
"FAF2",2.02097879340767
"FAH",-0.926250615793937
"FAM102A",2.7503982421691
"FAM114A2",0.0229687916668455
"FAM120A",-0.232877478741694
"FAM136A",0.355690165258368
"FAM186A",0.249634422289864
"FAM3C",0.324825358163006
"FAM50A",0.586130041825016
"FAM89A",1.13048123671391
"FAM98B",0.0374436319955304
"FANCI",1.48836167321892
"FAR1",-2.73396289355539
"FARSA",-2.53161345401453
"FARSB",-0.103672469698499
"FASN",0.304829191638938
"FAU",-0.655942502931301
"FBL",0.157588430824672
"FBN2",-0.771618411862002
"FBRSL1",1.26717582724241
"FBXL18",0.507525613116173
"FBXO21",0.464995905743144
"FDFT1",2.00604008058383
"FDPS",-1.45384805800501
"FEN1",0.534274054918556
"FERMT2",0.458388013198213
"FH",0.194512743865437
"FHDC1",1.1466945152764
"FIGNL1",-1.88393671311143
"FIP1L1",-0.287162244083753
"FIS1",0.273811226929911
"FKBP1A",-3.37559653193828
"FKBP2",-1.81760712413739
"FKBP3",1.32325309228248
"FKBP4",1.54897589518676
"FKBP5",-0.49321435300853
"FLAD1",-0.765224182976349
"FLII",0.732808406339438
"FLNA",1.31320607275993
"FLNB",0.915800640624879
"FLNC",0.807540363811912
"FLOT1",0.161787127563633
"FLOT2",0.469310919649258
"FMR1",1.1327917661609
"FN3KRP",-1.93072132947995
"FNBP1L",-0.473251869867655
"FNTA",0.948915516714502
"FRG1",0.571745292223629
"FTSJ3",0.576698580094239
"FUBP1",0.225747701994145
"FUBP3",0.516320567160499
"FUS",0.831084076387043
"FXR1",0.727361191577996
"FXR2",1.17327431914428
"G3BP1",-1.82251776599348
"G3BP2",-0.794082856430119
"G6PD",-1.07007168688161
"GALE",-0.437147451159847
"GALK1",0.0234473040731412
"GALNT2",0.649029727449379
"GALNT3",0.893119012635236
"GALNT4",0.492808960536411
"GALNT7",-0.338740690179744
"GALT",-0.684851227702313
"GAN",0.850370077911091
"GANAB",-1.60316965910397
"GAPDH",2.04914843690321
"GART",-2.46796743583168
"GATAD2A",-0.891737933136757
"GATB",0.109447681783805
"GBA",-0.62761481806102
"GBE1",0.182815781735176
"GBF1",0.265474374334117
"GBP1",0.343359926682156
"GBP2",1.5135660270529
"GCA",0.552531008691244
"GCLM",-0.134844941053119
"GCSH",-4.11456604369233
"GDI1",-0.666411198078156
"GDI2",-0.573619066105721
"GFAP",1.79175547540594
"GFM1",-2.15008461962179
"GFM2",-0.791285180976383
"GFPT1",0.998283090623588
"GFPT2",-1.20061090943919
"GFUS",-2.72311329091961
"GGCT",-0.209009714036767
"GGH",0.0161029305163822
"GINS4",0.385907453066765
"GIPC1",-0.197165068768982
"GIT1",-1.46600401585919
"GLB1",0.14656634237651
"GLG1",-1.75655240316875
"GLOD4",-3.65147750420542
"GLRX3",-0.795321500768218
"GLRX5",-1.62544376805227
"GLS",-0.843983962262166
"GLTP",-0.0337858467283656
"GLUD1",1.10790046252556
"GLUD2",2.06361168812712
"GLYR1",1.31351611846863
"GM2A",-0.00233474218158536
"GMDS",0.852688250619917
"GMFB",-1.44711436115089
"GMPPA",-1.33513970854976
"GMPPB",-1.15519730055374
"GMPS",-0.293145610958316
"GNAI1",-1.34845134776914
"GNAI2",-0.482069242186208
"GNAI3",-0.802505998133047
"GNAO1",-1.24782850240455
"GNAS",0.741812881438351
"GNAT2",-0.654988602922092
"GNAT3",-0.654988602922092
"GNB1",-1.25228430545032
"GNB2",-0.395516636505723
"GNB4",1.28064602549106
"GNG12",0.301764978969353
"GNG5",0.838008798916225
"GNL1",-1.77149087752021
"GNL3",-1.16697644656531
"GNPDA1",-1.9099413443989
"GNPDA2",-1.62780813498444
"GNPNAT1",-2.03563318519942
"GNS",-1.82964458080657
"GOLGA7",-0.154104890836522
"GOLPH3",0.0401779644351813
"GOLPH3L",-0.499176452607039
"GORASP2",1.71998897150471
"GOT1",-2.8566066002325
"GOT2",-0.114945722629918
"GPD1L",-0.0297021212928043
"GPD2",-0.70349873748938
"GPI",-0.26677286180537
"GPKOW",0.39710627498806
